project_id,state,district,project_type,land_area_acres,affected_families,compensation_status,approval_delay_days,legal_disputes,possession_status,rehab_progress_pct,stakeholder_responsiveness_pct,historical_performance_score,documentation_status,notification_status,departments_involved,acquisition_stage,historical_delay_count,is_delayed,delay_days,latitude,longitude,geo_source,green_zone_status,green_zone_pct,forest_area_pct,tree_cover_pct,protected_area_distance_km,eco_sensitive_zone,wetland_present,waterbody_distance_m,environmental_clearance_required,environmental_clearance_status,tree_cutting_required,tree_compensation_required,elevation_m,slope_degree,distance_to_road_km,distance_to_highway_km,distance_to_railway_km,distance_to_city_km,terrain_type,land_use_type,agricultural_area_pct,residential_area_pct,commercial_area_pct,industrial_area_pct,land_conversion_required,land_conversion_status,landowners_count,displaced_families,vulnerable_households,livelihood_dependency_pct,consent_status,opposition_level,rehabilitation_required,resettlement_status,ownership_type,ownership_conflict,title_verification_status,title_defect_flag,encumbrance_status,inheritance_dispute,mutation_status,record_completeness_pct,boundary_dispute,court_case_status,required_clearances_count,clearances_obtained_count,public_hearing_status,authority_approval_status,gazette_notification_status,documentation_completeness_pct,estimated_land_value_lakh,estimated_compensation_lakh,compensation_paid_pct,compensation_dispute,market_value_variance_pct,additional_compensation_claim,electricity_infrastructure_present,water_infrastructure_present,utility_shift_required,utility_shift_status,distance_to_school_km,distance_to_hospital_km,distance_to_market_km,flood_risk,waterlogging_risk,erosion_risk,seismic_zone,soil_type,drainage_quality,risk_score_demo,risk_band_demo,data_status,provenance_note
LA-1097,Maharashtra,Thane,Metro,13.5,7,Fully Paid,56,1,Partial,50.3,88.8,72.4,Partially Complete,,3,Notification,2,0,9,10.054484,76.408896,synthetic_demo_district_center,Non-Green Zone,9.5,17.6,9.7,4.63,No,No,189.0,No,Approved,No,No,1417.4,2.6,0.78,4.76,9.38,9.01,Plain,Industrial,63.2,6.9,7.4,2.8,Yes,Pending,4,0,0,62.3,Partial,Medium,No,In Progress,Private,,Verified,No,Clear,No,Updated,84.3,No,,1,1,Pending,Pending,Pending,89.0,1256.79,1902.97,95.3,No,3.9,No,No,No,No,In Progress,3.39,1.19,2.48,Low,Low,Low,III,Alluvial,Poor,42.5,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-1098,Uttar Pradesh,Meerut,Highway,33.7,15,Mostly Paid,28,0,Mostly Obtained,46.7,53.6,56.3,Complete,Completed,4,Closure,1,0,7,16.367029,80.695031,synthetic_demo_district_center,Non-Green Zone,10.7,9.8,28.0,0.93,Yes,No,1200.0,Yes,Not Required,No,No,1100.7,0.4,1.73,14.75,4.61,6.1,Plain,Agricultural,67.6,14.9,0.5,2.8,Yes,Not Required,3,0,0,92.0,Partial,High,No,Not Required,Private,,Verified,No,Clear,No,Updated,66.6,No,Disposed,5,2,Completed,Pending,Issued,96.2,149.27,232.57,16.6,Yes,18.1,No,Yes,Yes,Yes,Completed,0.83,1.52,2.22,Low,Low,Low,III,Black,Poor,52.8,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-1099,Odisha,Khordha,Power,64.0,27,Partially Paid,31,2,Full,52.2,57.2,63.2,Partially Complete,Pending,5,Closure,1,0,12,23.402096,85.369578,synthetic_demo_district_center,Green Zone,4.6,11.4,11.5,4.55,No,No,349.0,Yes,Approved,Yes,Yes,936.6,2.3,3.75,8.2,8.42,4.8,Plain,Commercial,76.3,7.3,0.3,2.1,No,Not Required,9,3,0,92.4,Partial,Medium,Yes,Not Required,Private,Possible,Issue Found,Yes,Clear,No,Not Available,87.6,Yes,,5,2,Completed,Approved,Issued,92.5,2928.84,4242.12,14.2,Yes,14.4,Yes,Yes,Yes,No,Not Required,1.2,4.32,2.85,Low,Low,Medium,III,Alluvial,Moderate,53.3,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-1100,Karnataka,Belagavi,Irrigation,5.0,2,Not Started,24,0,Not Started,47.0,85.1,29.1,Partially Complete,Completed,2,Notification,2,0,3,30.125302,78.036801,synthetic_demo_district_center,Green Zone,21.6,8.4,5.6,2.57,No,No,1039.0,Yes,Pending,Yes,Yes,753.5,4.9,0.94,7.37,8.24,10.87,Plateau,Agricultural,80.2,6.7,10.7,2.8,No,Pending,6,1,0,72.0,Pending,High,Yes,Planned,Private,,Under Review,No,Clear,No,Updated,72.8,Yes,,5,3,Completed,Partially Approved,Pending,90.5,429.87,902.39,23.6,No,10.1,No,Yes,No,No,Pending,4.31,4.7,4.18,Low,Low,Low,IV,Loamy,Moderate,63.7,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-1101,Karnataka,Bengaluru Urban,Industrial,35.8,21,Fully Paid,27,1,Mostly Obtained,54.9,66.8,70.8,Complete,Partially Completed,2,Closure,2,1,90,26.077233,91.646038,synthetic_demo_district_center,Non-Green Zone,27.4,8.0,15.5,16.2,No,No,755.0,No,Not Required,Yes,Yes,195.8,5.0,1.76,13.91,15.03,24.6,Plain,Agricultural,66.1,7.0,0.3,1.3,No,Approved,15,1,0,49.6,Partial,Medium,Yes,Not Required,Private,,Under Review,No,Under Verification,No,Updated,78.9,No,,4,0,Not Required,Pending,Issued,71.5,1898.54,3590.37,28.4,No,3.8,No,Yes,Yes,Yes,Not Required,4.39,1.73,3.2,Medium,Low,Medium,IV,Laterite,Good,45.4,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-1102,Madhya Pradesh,Ujjain,Airport,5.0,1,Not Started,33,2,Partial,46.1,38.3,28.3,Complete,Pending,2,Closure,1,0,6,13.165277,77.615436,synthetic_demo_district_center,Non-Green Zone,7.2,2.5,27.9,0.95,No,No,442.0,No,Not Required,No,No,163.3,1.1,1.78,2.12,8.63,7.62,Plain,Industrial,58.4,11.7,5.7,1.2,No,Approved,2,0,0,65.1,Partial,Low,No,Not Required,Private,,Under Review,No,Clear,No,Pending,68.3,No,,1,1,Completed,Approved,Pending,72.4,630.76,963.33,99.8,No,-3.6,No,No,Yes,No,Not Required,0.93,1.23,1.37,Medium,Low,Low,III,Sandy,Moderate,41.9,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-1103,Tamil Nadu,Madurai,Highway,11.9,10,Fully Paid,36,0,Partial,80.0,81.0,71.2,Incomplete,Completed,2,Planning,1,0,24,12.752853,77.430724,synthetic_demo_district_center,Non-Green Zone,11.4,9.6,10.4,0.42,No,No,379.0,No,Not Required,No,No,571.6,5.9,0.88,12.82,2.33,6.95,Plain,Agricultural,55.9,4.2,1.9,0.3,No,Not Required,3,3,0,52.3,Obtained,Low,Yes,Planned,Private,,Verified,No,Clear,No,Updated,69.5,No,Pending,5,5,Not Required,Pending,Pending,77.6,790.22,1320.62,16.0,No,0.4,No,Yes,Yes,No,Not Required,2.87,3.01,2.17,Low,Low,Medium,IV,Red,Moderate,39.5,Low,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-1104,Tamil Nadu,Madurai,Metro,83.3,43,Partially Paid,14,2,Partial,58.8,76.9,87.7,Partially Complete,Completed,1,Possession,1,0,0,23.140466,77.468473,synthetic_demo_district_center,Non-Green Zone,45.3,8.5,15.4,4.3,Yes,No,814.0,Yes,Pending,Yes,Yes,1427.8,6.1,7.47,15.25,2.35,19.17,Plain,Commercial,74.2,6.0,3.3,10.8,No,Not Required,9,4,4,49.2,Obtained,Medium,Yes,In Progress,Government,,Verified,No,Under Verification,No,Updated,96.9,No,,6,4,Completed,Partially Approved,Issued,83.1,3522.01,6509.45,50.3,No,34.3,No,Yes,No,No,Pending,3.24,3.5,2.28,Low,Medium,Low,V,Alluvial,Good,43.1,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-1105,Madhya Pradesh,Bhopal,Power,15.9,7,Mostly Paid,16,1,Mostly Obtained,56.1,26.5,60.4,Complete,Pending,2,Compensation,1,0,11,23.169513,77.397441,synthetic_demo_district_center,Non-Green Zone,27.8,5.7,14.5,2.97,No,No,674.0,No,Not Required,Yes,Yes,945.7,2.7,3.75,1.78,15.77,6.46,Hilly,Agricultural,39.6,13.8,8.1,0.0,Yes,Approved,13,10,1,70.4,Obtained,High,Yes,In Progress,Private,,Verified,No,Clear,No,Not Available,77.4,No,,6,2,Not Required,Pending,Issued,55.7,4065.98,8617.37,36.3,No,-1.3,Yes,Yes,No,Yes,In Progress,2.04,2.16,3.16,High,Low,Low,II,Loamy,Good,33.9,Low,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-1106,Rajasthan,Udaipur,Irrigation,10.2,4,Fully Paid,47,1,Not Started,71.3,55.8,32.8,Partially Complete,Completed,6,Possession,0,0,9,12.973983,77.679213,synthetic_demo_district_center,Non-Green Zone,35.7,0.6,15.2,7.23,No,No,345.0,No,Pending,No,No,1390.4,4.1,0.32,3.52,7.04,8.93,Coastal,Agricultural,66.1,5.2,7.8,4.6,No,Not Required,1,0,1,28.2,Obtained,Low,No,In Progress,Joint,Confirmed,Under Review,No,Clear,No,Updated,82.8,No,Pending,3,0,Pending,Approved,Pending,98.1,612.86,1154.65,24.7,No,21.5,Yes,Yes,Yes,No,Completed,4.2,3.35,10.91,Low,Low,Low,IV,Loamy,Poor,39.7,Low,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-1107,Uttar Pradesh,Kanpur Nagar,Highway,21.1,7,Partially Paid,39,0,Full,57.3,62.3,67.9,Complete,Completed,4,Closure,1,0,14,17.401576,78.53389,synthetic_demo_district_center,Green Zone,13.2,4.1,15.3,1.3,Yes,No,365.0,Yes,Approved,No,No,1063.5,7.0,1.99,3.06,2.55,8.19,Plain,Residential,87.7,12.2,6.0,1.3,No,Not Required,6,2,1,27.7,Pending,Medium,Yes,In Progress,Private,,Under Review,No,Clear,No,Updated,62.3,Yes,,2,2,Completed,Partially Approved,Pending,85.5,200.67,316.07,83.1,No,19.6,No,Yes,No,No,Not Required,0.51,2.68,3.96,Low,Low,Low,V,Laterite,Good,37.9,Low,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-1108,Karnataka,Mangaluru,Irrigation,115.7,52,Mostly Paid,15,1,Full,78.9,72.4,60.9,Partially Complete,Pending,2,Compensation,0,0,21,17.602766,78.596486,synthetic_demo_district_center,Buffer Zone,8.5,5.2,27.8,8.76,Yes,No,230.0,Yes,Not Required,Yes,Yes,1569.8,2.4,3.31,6.58,3.52,9.23,Hilly,Residential,88.9,17.9,8.3,0.0,No,Not Required,11,4,1,46.9,Disputed,Medium,Yes,Completed,Private,,Verified,No,Clear,No,Pending,60.9,No,Pending,6,6,Not Required,Approved,Issued,57.0,2678.65,4375.73,94.0,No,23.0,No,No,Yes,No,Pending,1.56,0.84,7.29,Low,High,Low,IV,Red,Good,63.8,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-1109,Karnataka,Mysuru,Industrial,6.2,4,Fully Paid,27,3,Full,32.7,16.7,32.9,Complete,Partially Completed,4,Compensation,1,1,158,13.007956,80.194635,synthetic_demo_district_center,Non-Green Zone,10.9,5.3,21.1,9.3,No,Yes,399.0,No,Approved,No,No,1134.3,0.2,5.45,10.01,2.49,7.25,Plain,Agricultural,55.5,9.6,4.3,2.3,No,Approved,16,5,3,74.0,Partial,High,Yes,Not Required,Government,,Verified,No,Clear,No,Updated,87.0,Yes,,2,1,Not Required,Partially Approved,Issued,85.9,558.53,831.54,40.0,No,19.0,No,Yes,Yes,No,Completed,0.26,4.2,0.58,High,Low,Low,III,Red,Poor,61.4,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-1110,Rajasthan,Ajmer,Railway,11.2,7,Fully Paid,91,0,Partial,31.9,84.5,65.3,Complete,Completed,3,Closure,2,1,100,30.832913,75.688056,synthetic_demo_district_center,Buffer Zone,18.1,2.3,33.9,0.56,No,No,90.0,No,Pending,No,No,451.9,4.5,6.52,5.59,9.58,5.42,Plain,Commercial,40.7,11.2,3.2,0.7,No,Not Required,6,3,1,74.0,Obtained,Medium,Yes,Not Required,Private,,Verified,No,Reported,No,Not Available,83.8,No,Disposed,5,0,Not Required,Pending,Issued,85.6,1074.82,1136.72,52.2,No,-14.1,No,No,No,Yes,Pending,1.48,8.67,4.55,Low,Medium,Low,II,Black,Good,46.6,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-1111,Karnataka,Belagavi,Highway,75.4,28,Mostly Paid,3,2,Mostly Obtained,31.2,37.3,58.9,Partially Complete,Completed,6,Closure,2,0,19,25.55653,84.976669,synthetic_demo_district_center,Non-Green Zone,18.2,10.4,14.9,2.1,No,No,407.0,No,Not Required,No,No,1019.0,9.6,1.25,5.33,4.28,7.69,Plain,Residential,68.5,17.3,4.0,0.1,No,Pending,2,0,1,88.4,Partial,Low,No,Not Required,Private,,Under Review,No,Under Verification,No,Pending,73.8,No,,6,1,Not Required,Approved,Issued,56.3,197.27,202.14,9.2,No,32.7,No,No,No,Yes,Not Required,3.8,1.81,1.67,Medium,Low,Low,IV,Laterite,Moderate,40.5,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-1112,Odisha,Ganjam,Irrigation,98.8,40,Mostly Paid,1,0,Partial,28.7,94.2,52.2,Partially Complete,Partially Completed,5,Planning,1,0,20,25.619055,85.095717,synthetic_demo_district_center,Non-Green Zone,35.1,12.3,15.0,5.14,No,No,384.0,No,Approved,No,No,1771.3,0.4,7.46,9.53,6.96,13.17,Plain,Industrial,61.4,15.0,2.4,5.6,Yes,Approved,5,2,2,42.5,Partial,Medium,Yes,Planned,Private,,Under Review,No,Under Verification,No,Pending,79.0,No,,6,4,Pending,Approved,Issued,68.9,674.18,721.86,91.8,No,17.8,No,Yes,No,No,Not Required,5.3,2.74,3.4,Low,Medium,High,IV,Black,Moderate,43.6,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-1113,Uttar Pradesh,Lucknow,Highway,22.7,8,Fully Paid,3,1,Partial,58.1,27.6,94.8,Complete,Partially Completed,2,Closure,1,0,15,21.142003,81.836701,synthetic_demo_district_center,Non-Green Zone,10.3,8.1,2.5,6.26,No,No,211.0,No,Pending,No,No,329.6,1.8,3.32,2.79,7.4,3.45,Plain,Agricultural,33.7,16.6,7.2,2.3,No,Pending,9,4,1,43.9,Obtained,Low,Yes,Not Required,Private,,Under Review,No,Clear,No,Not Available,99.8,Yes,,4,0,Not Required,Approved,Issued,64.5,3438.94,6052.07,24.2,No,-14.1,No,No,Yes,No,Pending,1.07,5.56,3.45,Low,Low,Low,IV,Red,Good,54.3,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-1114,West Bengal,Nadia,Railway,9.7,5,Fully Paid,115,0,Mostly Obtained,67.8,66.3,60.2,Complete,Completed,4,Planning,3,1,107,22.708052,88.587402,synthetic_demo_district_center,Non-Green Zone,36.6,8.5,10.9,6.22,No,No,747.0,No,Not Required,Yes,Yes,395.8,0.4,0.76,3.74,16.47,11.42,Plain,Commercial,60.8,18.3,3.4,1.3,No,Not Required,6,1,2,87.3,Obtained,Medium,Yes,Not Required,Private,,Under Review,No,Clear,Yes,Updated,84.6,No,,3,3,Not Required,Pending,Issued,81.9,1666.75,1909.9,60.5,No,29.3,No,Yes,Yes,No,Not Required,1.11,2.56,2.28,Low,Low,Low,II,Loamy,Moderate,48.6,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-1115,Karnataka,Hubballi,Railway,118.1,50,Fully Paid,11,1,Full,30.5,38.1,74.0,Complete,Completed,6,Compensation,2,0,18,23.066805,77.199067,synthetic_demo_district_center,Non-Green Zone,30.7,5.8,18.6,0.68,No,No,187.0,No,Not Required,No,No,633.1,2.0,4.14,5.07,10.49,16.09,Plain,Agricultural,88.2,13.6,1.0,2.7,Yes,Not Required,1,2,1,43.5,Disputed,Low,Yes,Planned,Joint,,Verified,No,Clear,No,Updated,72.2,No,,0,0,Not Required,Pending,Issued,85.4,861.91,1329.19,81.7,No,23.5,No,Yes,Yes,No,Not Required,1.56,5.59,4.3,Medium,Low,Low,II,Red,Good,59.5,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-1116,Madhya Pradesh,Gwalior,Irrigation,81.1,24,Partially Paid,23,0,Not Started,51.8,95.1,80.8,Complete,Completed,4,Rehabilitation,1,0,0,26.976331,80.918687,synthetic_demo_district_center,Buffer Zone,39.7,6.8,13.2,4.48,No,No,75.0,No,Not Required,No,No,917.8,3.9,1.64,2.22,6.17,17.87,Plateau,Agricultural,22.7,7.9,3.3,4.8,Yes,Not Required,5,2,2,81.1,Pending,Medium,Yes,Not Required,Private,Possible,Under Review,No,Clear,No,Updated,59.0,No,,4,4,Not Required,Pending,Pending,95.2,1842.94,2499.16,86.3,No,-0.6,No,Yes,No,No,Not Required,1.65,2.07,0.96,Low,Medium,Medium,IV,Alluvial,Good,34.7,Low,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-1117,Odisha,Puri,Power,40.8,22,Fully Paid,44,1,Full,56.9,28.3,41.1,Complete,Partially Completed,5,Rehabilitation,0,0,8,12.935832,77.655013,synthetic_demo_district_center,Non-Green Zone,20.3,1.0,21.6,2.5,No,No,211.0,No,Pending,No,No,1495.0,2.0,0.93,4.26,9.9,4.11,Plain,Industrial,37.0,10.2,2.8,0.8,No,Approved,4,2,2,87.8,Obtained,Low,Yes,Planned,Private,Confirmed,Under Review,No,Clear,No,Pending,75.2,No,,4,4,Completed,Approved,Issued,57.4,836.99,1221.76,99.6,No,18.7,No,No,No,Yes,Pending,3.04,0.18,8.79,Low,Low,Medium,II,Loamy,Moderate,44.2,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-1118,Karnataka,Mysuru,Irrigation,13.3,8,Mostly Paid,42,0,Full,80.0,80.8,76.5,Partially Complete,Completed,3,Rehabilitation,0,0,16,28.44016,76.958205,synthetic_demo_district_center,Non-Green Zone,2.8,3.7,21.2,5.42,No,No,1087.0,No,Not Required,Yes,Yes,1218.3,5.5,1.22,1.59,4.67,10.07,Plain,Agricultural,69.2,4.4,2.7,5.0,No,Pending,7,1,1,39.9,Obtained,Medium,Yes,Not Required,Private,,Verified,No,Under Verification,No,Updated,92.6,No,,5,3,Not Required,Partially Approved,Issued,83.4,360.63,654.68,94.6,No,21.5,No,No,Yes,No,Completed,1.07,0.3,0.59,Medium,Low,Low,II,Sandy,Poor,39.8,Low,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-1119,Odisha,Sambalpur,Railway,23.6,12,Not Started,24,0,Mostly Obtained,86.7,80.1,26.5,Complete,Completed,2,Planning,1,1,129,13.186127,80.402647,synthetic_demo_district_center,Non-Green Zone,49.1,17.4,21.4,5.19,No,No,700.0,No,Not Required,No,No,372.5,6.7,0.69,1.03,20.96,8.37,Plateau,Agricultural,60.2,6.6,4.2,1.7,No,Not Required,4,3,1,82.6,Obtained,Low,Yes,In Progress,Joint,,Under Review,No,Clear,No,Updated,95.6,No,,4,3,Completed,Partially Approved,Pending,96.7,567.35,874.11,66.7,No,4.9,No,Yes,No,No,Not Required,2.77,4.21,2.18,Low,Low,Medium,III,Black,Poor,21.4,Low,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-1120,Gujarat,Bhavnagar,Industrial,21.8,9,Partially Paid,74,4,Mostly Obtained,81.2,81.1,17.1,Partially Complete,Completed,4,Notification,2,1,140,20.328392,85.630328,synthetic_demo_district_center,Buffer Zone,34.9,9.4,20.8,2.69,No,No,212.0,No,Not Required,Yes,Yes,351.0,5.1,1.74,6.12,11.0,12.25,Hilly,Agricultural,76.3,1.4,4.3,2.6,Yes,Approved,8,7,3,33.3,Obtained,Low,Yes,Planned,Joint,,Under Review,No,Under Verification,No,Updated,80.0,No,Pending,3,3,Not Required,Approved,Issued,54.1,929.96,1859.39,82.9,No,5.6,Yes,Yes,Yes,No,In Progress,2.71,3.78,2.4,Low,Medium,Medium,V,Alluvial,Moderate,39.4,Low,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-1121,West Bengal,Howrah,Industrial,31.4,14,Partially Paid,51,0,Partial,12.4,60.3,67.2,Partially Complete,Completed,2,Closure,0,0,16,21.267152,81.83901,synthetic_demo_district_center,Non-Green Zone,26.0,0.3,23.5,0.76,No,No,506.0,No,Not Required,No,No,1086.0,8.0,1.04,5.15,22.68,12.54,Coastal,Government,68.9,16.2,2.6,11.4,No,Not Required,16,7,5,64.0,Partial,Low,Yes,Planned,Private,,Under Review,No,Under Verification,Yes,Pending,65.4,No,,2,2,Not Required,Approved,Issued,56.9,1199.45,1267.81,65.6,No,34.5,No,Yes,No,Yes,Not Required,0.22,7.81,3.37,Low,Medium,Low,III,Red,Good,53.6,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-1122,Bihar,Bhagalpur,Irrigation,72.8,40,Partially Paid,17,1,Mostly Obtained,66.2,,64.9,Complete,Pending,6,Planning,2,1,115,23.382582,85.454359,synthetic_demo_district_center,Non-Green Zone,16.7,11.4,9.9,11.91,Yes,No,863.0,Yes,Not Required,No,No,638.7,6.5,2.44,0.67,12.31,5.55,Plain,Agricultural,64.6,9.4,0.2,4.3,Yes,Not Required,15,8,7,37.1,Partial,Medium,Yes,Not Required,Private,,Verified,No,Clear,No,Updated,94.2,No,,3,3,Not Required,Approved,Pending,86.5,2843.59,6236.69,7.0,No,13.5,No,Yes,Yes,No,Not Required,2.98,7.79,0.25,Low,Low,Medium,III,Sandy,Moderate,36.1,Low,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-1123,Madhya Pradesh,Bhopal,Airport,47.4,23,Partially Paid,12,3,Partial,73.2,55.6,93.3,Partially Complete,Pending,1,Planning,1,0,17,30.838836,75.77578,synthetic_demo_district_center,Green Zone,12.0,0.7,22.8,5.05,No,No,1031.0,Yes,Not Required,No,No,1038.4,5.6,1.02,13.06,1.09,9.2,Plateau,Government,65.7,2.4,1.6,3.9,No,Not Required,8,3,2,41.3,Pending,Medium,Yes,Not Required,Private,,Verified,No,Clear,No,Updated,72.7,No,,6,5,Not Required,Approved,Issued,80.9,1442.42,3159.37,76.1,No,30.1,No,Yes,No,Yes,Completed,2.77,4.15,0.69,High,Low,Low,II,Red,Good,59.0,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-1124,Madhya Pradesh,Bhopal,Highway,10.9,9,Not Started,33,1,Full,71.5,53.4,88.1,Incomplete,Completed,4,Rehabilitation,1,1,111,28.412418,77.083251,synthetic_demo_district_center,Non-Green Zone,15.9,7.4,6.4,2.73,No,No,611.0,No,Not Required,No,No,424.9,1.7,1.89,2.98,5.31,14.27,Hilly,Agricultural,55.8,15.2,0.9,3.2,No,Pending,5,3,1,92.3,Pending,Medium,Yes,Not Required,Private,Possible,Verified,No,Reported,Yes,Updated,73.8,No,,5,3,Not Required,Approved,Issued,97.9,1102.62,2109.64,43.9,No,23.4,No,Yes,Yes,Yes,Not Required,3.78,1.77,2.32,Low,Low,Medium,IV,Alluvial,Poor,44.6,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-1125,Uttar Pradesh,Mathura,Power,68.9,29,Mostly Paid,53,0,Not Started,80.9,27.4,98.4,Complete,Completed,3,Possession,1,1,206,30.839881,75.874308,synthetic_demo_district_center,Buffer Zone,24.3,9.5,10.0,4.77,No,No,395.0,No,Not Required,Yes,Yes,1643.1,3.6,2.61,18.7,3.65,29.36,Coastal,Agricultural,72.6,1.4,3.7,1.4,No,Not Required,13,3,6,97.6,Pending,Medium,Yes,Planned,Private,Possible,Verified,No,Under Verification,No,Updated,99.1,No,Disposed,3,0,Not Required,Pending,Issued,87.9,1010.57,1250.16,16.4,No,22.4,No,Yes,No,Yes,Completed,0.57,1.26,1.73,Low,Medium,Low,III,Black,Moderate,35.1,Low,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-1126,Odisha,Cuttack,Highway,31.0,12,Not Started,93,1,Partial,79.6,55.7,68.0,Incomplete,Completed,6,Compensation,0,1,152,28.341119,77.05431,synthetic_demo_district_center,Non-Green Zone,32.1,0.2,20.0,3.54,No,No,613.0,No,Not Required,No,No,1618.6,1.3,2.66,12.92,3.12,1.32,Plain,Residential,35.7,7.0,0.5,2.3,No,Not Required,7,5,0,60.4,Obtained,Low,Yes,In Progress,Government,,Under Review,No,Clear,No,Updated,88.5,No,Pending,6,0,Completed,Approved,Issued,72.1,1311.12,2754.33,95.1,No,19.8,Yes,Yes,Yes,No,Completed,1.13,0.62,3.79,Medium,Medium,Low,III,Red,Good,39.2,Low,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-1127,Rajasthan,Jodhpur,Industrial,41.1,19,Partially Paid,37,0,Mostly Obtained,70.7,51.3,16.0,Partially Complete,Partially Completed,5,Notification,0,0,5,13.040725,80.082135,synthetic_demo_district_center,Buffer Zone,30.3,5.7,15.1,4.69,No,No,876.0,No,Pending,Yes,Yes,746.3,6.4,4.39,7.16,11.52,4.36,Plain,Industrial,92.8,8.2,7.3,4.6,Yes,Not Required,13,4,1,60.3,Obtained,Low,Yes,Not Required,Private,,Verified,No,Clear,No,Updated,69.5,No,,3,0,Completed,Approved,Pending,94.3,1777.43,3804.94,8.4,No,-4.3,No,Yes,Yes,Yes,Pending,2.82,1.77,1.51,Low,Low,Low,III,Laterite,Good,54.3,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
